latitude,longitude,As,Cu,El,FA,NDVI,Rn,SPI,STI,Sl,TPI,TRI,TWI,SoilTextureClass,GLG
25.76,88.63,143,0.0,40,0.023138331,0.29131526,1.8196484183803217,0.0012126285570941,0.007971898755786,3,0.5802469135803534,1.3698697784375422,2.971574938064702,7,afo
23.17,92.08,200,0.0362995270189719,70,0.007870385,0.47797647,3.757984696561688,0.00041246942213691006,0.0046493662402906,3,0.6172839506174199,1.0657403385137691,2.9565398145658754,6,Tt
22.02,90.15,295,0.0,6,0.007935328,0.21610641,1.0301575072754257,0.00027710777421465106,0.003110758220711,2,0.4197530864197611,0.6666666666666666,3.3625775216739804,7,dt
21.52,92.57,243,0.161422002723745,232,0.14332561,0.49071044,9.782303463800924,0.0252721724131544,0.0667545193792546,10,-3.2592592592587835,4.621474298463738,1.869356381758424,4,Tb
21.92,92.05,47,-0.0179851433911933,36,0.071470715,0.41459534,3.860111156746724,0.0037456214624519,0.0140106995857452,3,-5.604938271604844,2.006163342807543,3.017732443886038,6,QTdd
25.12,88.61,151,-0.0552829792662661,37,0.0077536753,0.31852546,2.6883059265428804,0.0005421897972230288,0.0061574023734124,4,1.716049382716129,1.8257418583505536,2.6680298976405257,7,rb
25.26,89.82,90,-0.0553468485691441,17,4.61548,0.30848923,1.4761748016347125,0.0805635021346983,0.0374998821412248,1,-3.2839506172838924,0.5665577237325118,5.773652478935112,7,asl
24.62,91.94,144,0.0367074540723413,46,0.023353035,0.3502455,2.4440426427983515,0.0012238806845001,0.0080087994594734,3,-0.5432098765431022,1.832491389163417,2.971784763901672,7,QTdd
25.47,88.89,132,0.0184813514016102,31,0.0077314824,0.21245186,1.1605769149479943,0.00040518982244707954,0.0046081556812396,3,0.3209876543210477,1.0304020550550346,2.9564019867148974,6,rb
22.84,89.15,180,-0.0181049058486211,8,0.007889555,0.35418904,0.9240188916466756,0.00013771269191459884,0.0015504141313884,1,1.5432098765432176,0.6285393610547078,4.055984013714001,7,dsl
24.51,89.93,90,0.0183381855131128,16,0.0077908346,0.32998705,1.0879675865519869,0.0002720619407146652,0.0030823063311705,2,0.1728395061728687,0.7856742013183933,3.3624341552098,4,asc
23.67,88.63,0,0.0364372270795115,16,0.6194555,0.35736206,1.151570284054356,0.0108126362578284,0.0137380954984886,1,2.1975308641975566,0.7370277311900908,4.530215410407099,4,dsl
26.11,88.81,107,0.0557440026665077,60,0.038452953,0.32601103,1.4142135623730951,0.0020152338788566,0.0102768639344318,3,1.2345679012346835,1.1547005383792517,2.986432299637837,7,afy
24.39,90.13,48,-0.0183201143275231,24,0.023395408,0.3258885,2.0601128544154896,0.0012261013758139,0.008016062018366,3,-0.5802469135801935,1.0657403385139588,2.971826169395014,4,rm
24.81,88.14,90,0.0,27,0.007772889,0.39742646,1.2610197310836997,0.0001356762819698439,0.0015389081554799,1,0.1975308641975921,0.4157397096415625,4.055868254403123,4,U
24.24,88.99,228,0.0,16,0.007807599,0.29647306,1.6969482862030492,0.0004091789206652685,0.0046307837955899,3,1.5061728395061973,1.342560663732728,2.956477516412242,4,asl
21.96,92.45,60,0.1799045930173253,289,0.007938905,0.34010682,7.478916638510983,0.0021272230998735,0.0238744154217846,15,-0.0740740740734509,5.2446327649798725,1.3248654543083,4,Tbb
23.38,92.14,103,0.0,66,0.031433985,0.4148195,4.361239292135356,0.0021980783323649,0.0123977663385137,4,-0.2839506172837929,1.8257418583505536,2.691256179657895,6,Tbb
24.8,91.56,90,0.0367595241467692,9,0.14769313,0.2558708,1.8435248637773405,0.0051575576572315,0.0134203532773388,2,0.5555555555555767,1.196703290474335,3.49242746393824,4,asc
24.58,88.85,246,0.0,16,0.023359649,0.36957133,1.138841341086022,0.0008157369140633742,0.0053372428033505,2,-1.4444444444444071,0.955813918560289,3.377764500528906,4,asl
25.15,90.83,73,-0.0368643469516848,12,0.031007107,0.3234661,1.852989300051624,0.0016250136380602,0.0092283994319379,3,-1.41975308641973,1.0540925533894598,2.9792363377294926,6,afy
25.0,91.39,312,-0.0368207270093451,10,0.06208656,0.19975735,1.07642179544821,0.0010837249330389,0.0043493090336882,1,2.753086419753095,0.6666666666666666,4.108360844614639,4,ppc
23.03,89.95,90,0.0,5,0.00787859,0.37293494,1.159140556829627,0.0002751264384117381,0.0030996172242491,2,0.7160493827160561,0.6666666666666666,3.3625212287459703,4,dsl
24.02,90.25,270,-0.0730685027043503,14,0.007820667,0.4053951,2.0467261370417797,0.000409863777805573,0.0046346575281619,3,-0.6419753086419533,1.5713484026367706,2.956490482942756,4,rm
23.43,89.46,90,0.0181851358081609,10,0.007855309,0.3224336,1.6707294643180408,0.0002743134409329748,0.0030950341580196,2,0.4691358024691592,1.1331154474650629,3.3624981292666924,4,dsl
22.9,89.41,90,0.0,2,0.00788589,0.27659893,1.4094936040679191,0.0005514351527379822,0.0062096781095761,4,-0.3086419753086389,1.2862041003100249,2.6681610865158603,4,ppc
25.55,89.47,0,-0.0184938827468746,25,0.0077263615,0.12763035,0.7509538568560806,0.00013486414180567688,0.0015342953925846,1,-0.4320987654320376,0.3142696805273187,4.0558220847219975,7,afy
23.12,92.32,209,0.0,212,0.01574695,0.44460237,16.077773285996535,0.0051164939638394,0.0407731488176743,18,5.469135802469651,8.029267451173364,1.1398014681241009,4,Tbb
24.28,90.25,241,0.0,22,0.015610252,0.39984995,2.7360642317417567,0.0016407035541696,0.0131318274569337,6,0.2962962962963438,2.0,2.268292369331196,4,rm
22.44,91.78,218,0.1263649339431368,38,0.20572104,0.37186477,9.748097562129738,0.0589895577117398,0.1300576160084226,16,-6.925925925925832,6.446359868604572,1.4362383723976526,6,Tbb
24.78,91.33,107,0.0367558510996421,7,0.0077742836,0.1789629,1.0179562378236655,0.0004074329412886535,0.0046208933832859,3,0.3950617283950679,1.1331154474650629,2.956444458691858,4,ppc
21.63,91.93,160,0.0538491880158079,17,0.007956558,0.30391267,2.764232791170413,0.00041698553065139216,0.0046747497959356,3,2.061728395061756,1.3333333333333333,2.956625310480293,4,Tt
24.59,90.23,180,0.0366986000983216,17,0.17908105,0.42401403,1.0212241635262629,0.0062536481561494,0.0147777605117753,2,-0.2962962962962656,0.9428090415820634,3.519408878454379,4,rm
24.42,91.87,66,-0.0366503959909024,15,0.015592497,0.25658333,2.356590623534439,0.0010903335944105,0.0087317553912163,4,-2.456790123456741,1.892154040658488,2.6757783104735564,4,ava
23.7,89.06,132,-0.018221809131867,12,0.0078398,0.326878,1.659724539701832,0.00013684421555661252,0.0015455176050733,1,-1.2839506172839243,0.816496580927726,4.055934646990119,4,dsl
21.15,92.08,197,0.0894493715919583,0,0.031930737,0.14669742,3.281465119086304,0.0039206015460886,0.0219405865762916,7,-2.802469135802463,2.499382639822665,2.1287555464078447,6,csd
23.14,91.2,47,0.0,8,0.031490363,0.27480096,0.8449078181422198,0.0005496663339311775,0.0030974927841116,1,-1.0617283950617065,0.6849348892187711,4.079130129638975,4,ac
23.35,89.74,209,-0.0363477085364019,6,17.110868,0.3045403,0.8834637070168713,0.5975246930850358,0.1444507600286334,2,0.518518518518527,0.6666666666666666,6.25118573754162,4,dsl
24.79,90.99,160,0.0,9,0.6296657,0.2848514,2.099165856428374,0.0329993796011138,0.0415863463484406,3,-0.728395061728369,1.3333333333333333,3.4370751241306645,4,asc
24.54,89.21,312,-0.0183422003867462,15,0.36608535,0.3017384,1.070213110377701,0.0063900435624817,0.0105611848424907,1,1.703703703703729,0.8314794192830948,4.3600746599540745,4,asc
21.78,89.2,152,-0.0359365856494132,7,0.015897028,0.3944323,1.4053506367907596,0.0005551364555662195,0.0044029299564373,2,0.3086419753086487,0.993807989999908,3.370445506179513,4,dsw
22.8,91.98,230,-0.0904974803389037,430,0.03156727,0.4292355,14.16241248976256,0.0078706048328149,0.044298557359508,14,1.3580246913590486,7.3903507325844515,1.4200652377273069,4,Tbb
24.28,91.1,48,0.0,13,0.0078051547,0.3247246,1.063185002255597,0.0001362394813450767,0.0015420988919861,1,0.4567901234568161,0.5665577237325341,4.055900270698102,4,ppc
26.44,88.52,312,-0.0931684796908779,86,0.007669301,0.3782392,2.0244239620631217,0.0004019310221273196,0.0045895873773854,3,2.6172839506174626,1.257078722109275,2.956340280264371,7,afo
23.77,90.98,115,-0.0182325532270644,8,0.015670473,0.3244703,1.7441518872833888,0.0005472249669399727,0.0043714433463834,2,-0.3827160493827026,0.7370277311900908,3.370222471116209,7,asl
22.98,91.05,133,0.0181241726465651,11,0.007881291,0.26251897,2.325814426107491,0.00013756844980011073,0.0015496019564182,1,3.086419753086441,0.6285393610547179,4.055975814741165,4,ac
24.41,89.2,114,0.0,13,0.007797304,0.18924825,1.7612611437054218,0.00027228785826751854,0.003083585823998,2,1.0000000000000355,0.955813918560289,3.362440574608823,4,asc
24.53,91.89,324,0.0366818016027891,24,0.537498,0.09307876,2.9482556840458964,0.0281690764067331,0.0384223728956345,3,0.4567901234568339,1.632993161855452,3.378856657192287,7,QTdd
23.67,89.4,312,0.0,10,0.023524547,0.33059275,0.8668065543508264,0.0004106224952178795,0.0026772079327192,1,0.0123456790123732,0.4969039949999476,4.07137752790092,4,dsd
22.72,91.96,283,0.0180884642187094,101,0.00789661,0.49236298,7.856162143936429,0.0016784761863529,0.0188883860352385,12,2.8395061728397337,4.763544691161299,1.556412748022074,6,QTdt
24.88,88.98,0,0.0183922108052169,19,0.007768359,0.3712343,1.4846149779161804,0.0002712770751992241,0.0030778570810594,2,-1.5432098765431483,0.6285393610547179,3.362411853103501,4,rb
24.1,91.62,0,-0.0365574297030815,39,0.015631545,0.39329994,3.0096332907470598,0.00027284963875175123,0.0021823400651714,1,-5.876543209876452,1.6178021976178651,4.063636049835916,6,QTdt
26.09,88.85,270,-0.0185779951438444,52,0.0076919496,0.30239496,1.341050829056825,0.00013426347979629132,0.0015308748339863,1,0.3703703703705159,0.6285393610546375,4.055787936075749,7,afy
21.51,92.28,223,-0.161406439926402,108,0.007963409,0.45638603,7.253429871306345,0.0012612800325628,0.0141339001004668,9,-2.753086419752833,3.8135560670512487,1.850661902814436,4,Tbb
24.03,90.49,180,-0.0365366258383543,9,0.007820193,0.32160848,1.7261494247992246,0.0002730871475121312,0.0030881083739775,2,0.4814814814814916,0.9428090415820634,3.362463285911233,4,ppc
24.4,91.08,90,0.0,5,0.124767244,0.2475034,0.7690385176088479,0.0043569681630308,0.0123348563390128,2,-0.1234567901234475,0.6666666666666666,3.4722496323134084,7,ppc
21.93,92.49,247,0.233827667168493,386,0.01588094,0.31081647,32.94953419117241,0.0088029490547665,0.0698538069151189,29,-6.22222222222149,11.61416759345623,0.6057890508947065,4,Tb
24.42,91.73,77,0.0183246109247113,15,0.2650773,0.20501752,1.4343904808820866,0.0185360100124528,0.036002278904589,4,2.1851851851852158,1.4907119849998598,2.895439348993724,4,asc
24.71,90.51,132,0.0183671706773251,18,0.015557512,0.33992052,1.4736333223294502,0.00027155737701310554,0.0021771659669166,1,0.2716049382716612,0.7370277311900736,4.063563153002212,7,asl
26.41,88.56,0,0.0,80,0.01534194,0.27144364,0.943643103812184,0.0002677945646884879,0.0021620294896372,1,-0.3580246913578264,0.7370277311902107,4.063350861473654,7,afo
24.94,91.55,0,0.0,10,0.007764606,0.24481519,1.28620010257867,0.00027114600952039315,0.0030771134683447,2,-0.6913580246913362,1.1653431646334993,3.3624081287982768,4,ppc
24.27,90.13,195,-0.0183029797174796,28,0.007805615,0.27324718,1.9748523107596705,0.0005458217860446634,0.006177991371588,4,4.0617283950617775,1.4487116456005809,2.6680814365461205,4,rm
24.19,91.34,115,0.0,10,0.007810719,0.23814839,1.4136244294325655,0.0002727563123712111,0.0030862372416478,2,1.271604938271622,0.955813918560289,3.3624538855008343,4,ppc
22.57,90.67,152,-0.0361387594374259,5,0.0079048285,0.323771,1.3401187885209798,0.0002760426948310196,0.0031047742777978,2,0.7037037037037139,0.6666666666666666,3.362547261454296,4,de
24.83,92.01,103,-0.0551554768838073,15,0.0077712927,0.20697704,1.597061024205211,0.000543421723286225,0.0061643936157787,4,-0.9506172839505762,1.563471919941143,2.6680473793028843,7,QTdd
22.46,92.35,96,-0.0902720689237616,55,0.09493623,0.49817964,8.86174995386904,0.0150364215423932,0.0488009755074195,9,-9.629629629629491,3.774508389214013,1.9334261581810508,7,Tbb
25.28,89.62,132,0.0,23,0.007743191,0.2963997,0.9126808071427897,0.00013515790120270803,0.0015359654752157,1,0.0864197530864743,0.5665577237325118,4.055838785013564,4,asd
24.16,89.62,270,-0.036574996999058,10,0.1874917,0.31172705,1.9583331487175768,0.0032726797979307,0.007558097535898,1,-1.1358024691357755,1.563471919941143,4.219968686156487,4,asl
25.74,88.87,66,0.0370452685267514,40,0.11571873,0.32251018,1.0791268625634238,0.004040987089015,0.011879157320897,2,-0.3827160493826156,0.9938079899998952,3.464172310365776,7,afy
25.96,88.69,0,0.0371159914978761,49,0.0077000926,0.29752088,1.0113887096622969,0.0002688931596182941,0.0030643035171043,2,0.345679012345812,0.9558139185603154,3.362344110628693,6,afo
20.95,92.21,245,0.0,7,0.023978557,0.22670406,3.5544201412618746,0.0008373496770250989,0.0054074850952529,2,-0.4197530864197381,1.0304020550550774,3.3783690988031507,7,Tbb
24.76,91.35,180,-0.0183748142489213,16,0.007775578,0.18493274,2.2677868380553634,0.0002715291733653428,0.0030792868774078,2,2.9259259259259487,0.9162456945817083,3.362419016576154,6,ppc
22.04,89.77,65,0.0180010268048976,11,0.023803037,0.37069735,1.22584958511683,0.0008312203564059435,0.0053876576044604,2,-0.6790123456789825,0.7370277311900908,3.378197673511861,4,dsw
24.91,91.59,228,-0.0367924511265563,15,0.0077666766,0.27268425,1.455718734704246,0.0004070342730691469,0.0046186320857631,3,1.2222222222222516,1.099943881845742,2.956436910303669,6,ppc
24.55,88.23,151,0.0,22,3.8710074,0.44283706,1.6177894842943952,0.1351785585994872,0.0687061808360747,2,-0.6419753086419107,1.1331154474650682,4.937974295145687,4,asd
21.85,89.45,295,-0.0179773631164475,12,0.0079445345,0.34348476,1.1948800953717875,0.0002774292591365478,0.0031125621613991,2,1.59259259259262,0.7856742013183933,3.3625866552774446,4,H2O
24.64,88.96,0,0.0,11,0.40472293,0.3201927,0.8801574960345999,0.0070644650036483,0.0111045348989411,1,-1.2716049382715813,0.6666666666666666,4.387965498463545,4,asl
22.04,89.34,245,0.0,7,0.007934437,0.35608163,1.5779087167410373,0.0002770766501812413,0.0031105835196189,2,-0.271604938271591,1.1547005383792517,3.3625766374147696,4,dsw
24.02,88.98,48,-0.0182676234861489,18,0.007820438,0.19801886,1.4462463442062632,0.00040985177090278174,0.0046345896418384,3,-0.6049382716048903,1.1547005383792517,2.956490255615229,4,dsl
24.58,92.17,228,0.0366963099082164,31,0.0077867373,0.29903433,2.649605284427344,0.0005445017140809816,0.0061705161018718,4,0.4691358024691929,1.59474445493414,2.668062704674505,7,QTdd
24.78,89.23,239,0.0,21,0.0077742836,0.17836401,1.981589566357287,0.0005436308703563465,0.0061655797487418,4,-0.3086419753085927,1.5234788000891135,2.668050347176678,7,rb
25.07,88.82,312,-0.0368414406665483,25,0.0077565378,0.31519106,1.3889550634427283,0.0001353908701808134,0.0015372886617984,1,1.1234567901235053,0.816496580927726,4.055852029157065,7,rb
23.92,91.06,0,0.0182526925711706,8,0.007826762,0.3016196,1.6779432482526095,0.00013661664366878214,0.0015442319727015,1,0.5432098765432283,0.4969039949999539,4.055921710738691,4,asl
23.54,90.01,90,0.0,11,0.007849215,0.4134193,1.350335852218227,0.00013700855045296778,0.0015464453252144,1,1.259259259259288,0.8314794192830948,4.05594398845087,7,dsl
22.66,89.65,313,-0.0180805702872846,4,0.48192617,0.11521799,0.9208582998104878,0.0084120526398288,0.0121174636375686,1,-0.4938271604938204,0.4714045207910317,4.441468128507619,4,ppc
25.78,89.01,246,0.0370577124974096,39,0.007711976,0.30707517,2.02873977866703,0.00026930813046917334,0.0030666671071975,2,-1.086419753086318,1.165343164633521,3.3623559029669217,7,afy
22.98,89.78,160,0.0181230881420594,9,0.007881752,0.38186458,2.294625486315573,0.00041306513046441727,0.0046527224489431,3,-0.3086419753086176,1.247219128924647,2.9565510925318623,4,H2O
25.3,89.12,160,0.0922779466700074,28,0.0077420827,0.27085075,2.23634735213106,0.0004057453613396388,0.0046113136243597,3,2.4197530864198065,1.247219128924647,2.956412505645761,6,rb
22.76,90.8,270,0.0,5,0.007894124,-0.16210517,0.7824607964359516,0.0001377924453028191,0.0015508630111581,1,0.1358024691358119,0.0,4.055988547006535,4,dt
21.46,92.27,172,-0.0537851171549673,41,0.20711097,0.5180936,13.265777071702894,0.0795024531096907,0.1746943972939596,21,-1.185185185185098,8.615231988880057,1.1456967421071524,7,Tt
22.49,92.2,270,-0.0180586648021303,19,0.60904664,0.36691743,3.894164196012548,0.0212683772557386,0.0272526714215538,2,-3.641975308641925,1.770819716723246,3.8303153657103577,7,QTg
23.44,89.02,133,0.0,13,0.007854936,0.29949486,1.009740153212484,0.00013710841287935125,0.0015470088070253,1,2.0617283950617544,0.4969039949999476,4.055949664992812,4,dsl
21.84,92.35,280,-0.0719041633621122,455,0.007945123,0.4132563,19.21244043725844,0.0037048717598473,0.0415645290373773,25,7.691358024692533,9.706813185707356,0.7708233788931224,4,Tb
24.15,89.04,90,-0.0365726821448351,15,0.015625235,0.15156421,1.5662517432122387,0.0005456452189787979,0.0043651289690263,2,-1.555555555555511,0.9938079899998952,3.370177930025928,4,asl
24.6,89.59,209,0.0,18,0.0077856006,0.28879696,2.029971183805417,0.0002718791642593227,0.0030812707808157,2,2.2592592592592915,1.247219128924647,3.3624289616256937,4,asl
23.11,89.29,165,-0.0362826003976563,8,0.007873978,0.35510293,2.0572805266535177,0.0005506021463005152,0.0062049861192471,4,0.4444444444444544,1.699673171197595,2.668149267104984,4,dsl
22.15,90.25,216,-0.0180152643738031,8,0.007928131,0.26487443,2.0416324898611915,0.000415495747342871,0.0046663914773395,3,2.666666666666673,1.3698697784375513,2.9565971077174056,7,dt
24.09,91.01,65,-0.0365538156972687,9,0.007816556,0.35699928,1.357104495391534,0.00027296014714591903,0.0030873902213546,2,-0.3333333333333055,0.816496580927726,3.362459677309974,4,asd
23.46,89.61,239,0.0,12,0.0078535555,0.3724036,1.297484189816516,0.0005491740980509042,0.0061969342322355,4,-0.913580246913556,1.3698697784375513,2.6681290044047103,4,dsl
25.15,90.11,246,0.0,22,15.522502,0.31560028,0.9436431038119872,0.5420577123738577,0.1375829656063263,2,0.234567901234616,0.7856742013183933,6.159396718518089,6,afy
24.54,90.55,228,0.0183416489699311,9,0.0077894107,0.29691166,2.7705537978033004,0.0009564193664423076,0.0108366753179955,7,-3.629629629629603,2.424158247696826,2.105083226537136,4,ac
24.54,90.55,228,0.0183416489699311,9,0.0077894107,0.29691166,2.7705537978033004,0.0009564193664423076,0.0108366753179955,7,-3.629629629629603,2.424158247696826,2.105083226537136,4,ac
24.54,90.55,228,0.0183416489699311,9,0.0077894107,0.29691166,2.7705537978033004,0.0009564193664423076,0.0108366753179955,7,-3.629629629629603,2.424158247696826,2.105083226537136,4,ac
24.54,90.55,228,0.0183416489699311,9,0.0077894107,0.29691166,2.7705537978033004,0.0009564193664423076,0.0108366753179955,7,-3.629629629629603,2.424158247696826,2.105083226537136,4,ac
24.65,91.69,239,-0.0917880328944639,20,0.007782739,0.24545807,3.583594439182503,0.0005442221349522157,0.0061689317459588,4,2.061728395061767,1.4989708403591138,2.668058737390956,6,asc
25.82,88.74,132,0.0370718699990622,47,0.0077091134,0.42599523,1.7980043544095563,0.0004040175143385805,0.0046014846210695,3,-0.061728395061614,1.0657403385139588,2.956379789115717,4,afy
23.5,89.55,168,-0.0181939748615801,10,0.007851558,0.39977536,1.409789064422083,0.000686922299055219,0.0077522844304434,5,-0.3580246913579952,1.8257418583505536,2.444066948439419,4,dsl
26.36,88.5,180,-0.0186217362134067,78,27.1961,0.20480783,1.726873126637204,1.425287218474577,0.2733059420516783,3,-0.6666666666665151,1.0657403385137691,6.287883917915815,7,U
22.32,91.77,245,0.0,6,0.007918879,0.23219517,1.2333016269173973,0.0002765333618028614,0.0031075324269097,2,-0.975308641975298,0.8314794192830985,3.362561202022242,4,csd
24.8,91.61,246,0.0183803212609316,13,0.031093065,0.27335995,2.1345807126518954,0.0021742388877163,0.0123303525424706,4,-1.3456790123456577,1.6178021976178965,2.690925594956105,7,ppc
24.61,91.87,312,0.0183530150669073,11,0.0077846805,0.27661663,0.9476070829586856,0.00013588210293361425,0.0015400749752167,1,-0.7777777777777466,0.7856742013183933,4.055879954862882,4,ppc
25.01,90.42,0,0.0,17,0.0077602197,0.29680824,0.9258200997725514,0.0002709928448021663,0.0030762442470079,2,0.3456790123457161,0.9162456945817083,3.3624037765188013,6,asl
23.28,89.66,133,0.0181645351083962,8,0.007864091,0.33906558,1.2748161376931777,0.00013726821226912,0.001547910061256,1,-0.5802469135802273,0.4714045207910317,4.055958748501762,4,dsl
23.28,88.86,270,-0.0181635794047777,15,0.007864478,0.26542225,2.1671124820340038,0.0005499378772314697,0.0062012420144498,4,2.1604938271605256,1.247219128924647,2.6681398417847144,4,ppc
23.43,89.78,270,0.0,4,0.21209802,0.29697472,1.228903609577518,0.0037021846637275,0.0080387731453012,1,-0.7037037037036944,0.7370277311900886,4.240478175448815,4,dsl
23.87,91.06,73,0.0182463036811116,8,0.007829436,0.2924984,1.5055084197149395,0.0004103233590928984,0.0046372552267496,3,0.8024691358024842,1.3966450099973922,2.956499184188424,4,asc
24.54,91.3,0,0.0,9,2.5393198,0.19735576,1.1192905470042531,0.0443239911734112,0.027815070444089,1,0.5679012345679286,0.4157397096415474,5.312059967376947,7,asc
24.63,90.6,270,0.0367110155398448,14,0.015567191,0.25905183,1.455718734704246,0.0005436182866295522,0.0043570137570232,2,0.8148148148148415,0.9428090415820634,3.370120777638568,4,asl
21.31,92.05,174,-0.017910348964337,35,0.007973763,0.50927144,5.177161263715905,0.0012629200154415,0.0141430859369645,9,-4.629629629629534,4.148478822798769,1.850672175400833,6,Tt
24.07,91.06,0,-0.0365477467250591,10,0.007817836,0.32703516,1.0929328848159936,0.0002730048330622252,0.0030876429271369,2,1.0864197530864423,0.955813918560289,3.362460947021608,7,asl
23.93,89.99,340,-0.0182539113024127,12,0.007826202,0.33967137,1.2990882010481288,0.00041015384700593134,0.004636297260312,3,-0.2469135802468933,0.955813918560289,2.9564959748274187,4,asl
25.76,88.5,66,0.0185259117779829,44,0.007713213,0.33082834,1.7326518593299156,0.00026935133661168625,0.0030669130959502,2,1.5555555555556282,0.9428090415820634,3.362357130759496,7,afo
23.89,90.67,29,0.0182484695617496,11,0.007828546,0.25484774,1.616244071283537,0.00027337884182315715,0.0030897571942188,2,-0.1234567901234271,0.9428090415820634,3.3624715740936053,4,asl
22.99,89.14,47,0.0,9,0.007881062,0.33164075,1.3484839621781068,0.0004130289633303998,0.0046525187530758,3,-0.2098765432098499,1.196703290474335,2.956550407818341,4,dsl
23.2,92.19,0,0.0363076464184059,36,3.9970388,0.3070089,0.7559289460184544,0.0697685724945837,0.0348972056595082,1,0.4074074074075327,0.415739709641441,5.656970923928244,4,ava
25.08,91.17,132,0.0,6,0.01551181,0.2388032,0.7781908557117405,0.00027075964805535057,0.0021739657855512,1,1.0246913580247012,0.6849348892187757,4.063518150243414,7,ppc
24.45,89.04,144,0.0,12,1.1224233,0.32686475,1.2613499706418283,0.0588237121076875,0.0555231494130947,3,-1.234567901234538,1.2272623352430334,3.701258736850036,4,asc
24.3,89.28,312,0.0183073696574538,9,0.43700567,0.29656222,1.1031740205501663,0.0076279623242743,0.0115389157913647,1,-1.4074074074073764,0.6285393610547078,4.410686970712075,4,asl
24.41,91.86,270,0.0549711329993279,20,0.12475268,0.2212624,2.3254562503255687,0.002177566094059,0.006165189174493,1,-1.2098765432098268,0.8748897637790772,4.165688588372611,4,ava
24.94,92.06,140,-0.1104089622624571,14,0.0077645048,0.31774366,2.785247026671691,0.0006793061441112287,0.0077091884574992,5,-0.9135802469135524,1.872477727372527,2.44398056983684,4,ppc
24.85,91.84,36,-0.0183876811314326,15,0.015540529,0.2945133,1.688089446931444,0.0008144446160001079,0.0065332406716418,3,0.7160493827160792,1.3333333333333333,2.9641212507468606,7,asc
23.46,90.64,295,0.018189439996644,11,0.015706982,0.35066295,1.539971386115389,0.0005484999140222385,0.0043765327673643,2,0.8641975308642298,0.7856742013183853,3.370258416880479,4,asl
23.91,89.94,180,-0.0547539665616834,12,0.00782728,0.35440484,3.0560500485444697,0.00013662568216936315,0.0015442830547306,1,2.469135802469168,0.5665577237325341,4.055922224532567,4,asl
24.42,89.48,216,-0.0366497697500481,13,22.317265,0.3629011,2.8096638136123504,1.169598275098455,0.247580387452612,3,1.925925925925952,1.8324913891634032,6.097894293371113,4,asl
23.62,89.17,90,-0.0182111478578683,13,0.007844314,0.2777559,1.515160097409843,0.00013692300982336828,0.001545962491988,1,1.4567901234568217,0.4714045207910317,4.055939125986097,4,dsl
25.11,91.13,90,0.0184267660029965,6,0.0077540353,0.27213758,1.2059825879750337,0.00013534718951343716,0.0015370406568496,1,2.049382716049388,0.9558139185602924,4.055849545951279,7,ppc
24.71,90.09,132,-0.0183676080140716,18,0.9956016,0.3403496,1.228903609577518,0.0521772686156793,0.052292396934951,3,-0.7160493827159904,0.8748897637790772,3.639645795060384,4,rm
24.18,89.45,115,0.0,12,0.007811121,0.435586,1.4577201166064169,0.0002727703620916217,0.0030863167269063,2,-0.2592592592592329,0.9428090415820634,3.3624542847139645,4,ppc
23.52,89.6,90,0.0,9,0.007850135,0.30829072,1.1348113285271728,0.00013702461167342471,0.0015465359658033,1,-0.9999999999999752,0.4714045207910317,4.055944901430976,4,dsl
25.13,91.39,246,-0.0921509002032463,11,538.66547,0.27448547,4.051727178360284,37.66715876302438,1.622943106602433,4,-0.9629629629629336,1.7069212773041336,8.951255568307706,7,QTdd
24.92,89.9,228,0.0,20,0.13201523,0.3124301,2.8832625326447943,0.0092314040410196,0.0254071378622415,4,3.1481481481481843,1.8856180831641267,2.784305559786127,4,asl
26.06,89.14,180,-0.0557205182031148,45,0.007693747,0.09764808,1.297484189816559,0.0004032121977019804,0.0045968963291981,3,-0.283950617283871,1.0540925533894598,2.9563645401973773,4,afy
24.38,91.17,0,0.0366374165039922,7,0.015598046,0.22005954,1.1648753626800266,0.0005446957570860458,0.004361329496419,2,0.3086419753086558,0.9162456945817016,3.3701511589353164,7,ppc
24.77,89.36,180,-0.0183764492365988,17,0.007774888,0.37993762,1.679431886648235,0.0001357111761092273,0.0015391060361363,1,-3.629629629629577,1.2570787221094155,4.0558702380662535,6,rb
23.56,89.91,180,0.0,11,0.007848008,0.46567902,0.9035079029052512,0.0001369874822933401,0.0015463264201918,1,0.765432098765455,0.4714045207910317,4.055942790856268,4,dsl
24.41,91.28,90,0.0549713677262887,10,0.0077968733,0.3086642,1.8317392385564792,0.00040861681702301233,0.0046276019662327,3,1.96296296296298,1.1547005383792517,2.956466873871428,7,ppc
22.05,89.73,0,-0.0180015410763232,12,0.015868112,0.338338,1.5779087167410373,0.00027697893301359644,0.0021987917726562,1,-0.160493827160467,0.6849348892187711,4.063868948827542,4,dsw
24.23,91.9,22,-0.1463769989475453,85,0.007808059,0.36064,5.796565068836157,0.0010973511276216,0.0124186409658042,8,-7.765432098765217,4.365973934308638,1.9700349278314209,6,Tt
23.53,89.3,227,-0.0545958894074207,12,0.015699133,0.29459885,2.231499907401901,0.0008227567117128869,0.0065664946623818,3,0.9629629629629956,0.955813918560289,2.964277415711263,4,dsl
24.77,91.79,312,-0.0183758110767024,14,0.0077751465,0.2553857,2.0359124756473315,0.0001357156872313698,0.0015391316163347,1,0.2716049382716363,1.563471919941143,4.055870494514379,7,asc
